"marketcap","gas_limit","eur_usd","btc_price","blocksize","transaction_fee","Nasdaq","cny_usd","price","dataset"
0.000608776622729875,0.142409081071768,0.4900548696845,0.00392088544014059,0.00227321330978274,1.45415045810061e-05,0.0385527348861555,0.553097345132744,11.265,"train"
0.000728320731335498,0.142383621753375,0.487311385459533,0.00381398688959547,0.00398406374501992,6.81823693815707e-05,0.0432251592078862,0.566371681415929,12.083,"train"
0.000773773396344145,0.142351772247497,0.490740740740741,0.00380396603091985,0.00243162538711951,2.46595444817761e-05,0.0418267469248888,0.570796460176991,12.391,"train"
0.000931034307227508,0.142368508452815,0.473593964334705,0.00358964816509026,0.00337417724727333,2.95406089565194e-05,0.0441175957428248,0.566371681415929,13.467,"train"
0.00107002585825773,0.142366310769288,0.473593964334705,0.00366316233310773,0.0022256896865817,3.05574973887576e-05,0.0441175957428248,0.566371681415929,14.417,"train"
0.000918326082164695,0.142362321128425,0.473593964334705,0.00374846868698843,0.00460979145050019,2.02869242231519e-05,0.0441175957428248,0.566371681415929,13.37,"train"
0.000911148844325728,0.142372295230584,0.479423868312757,0.00364143653711318,0.00413455521848986,2.53205219627309e-05,0.0438968856320335,0.566371681415929,13.315,"train"
0.000813303714642413,0.142360968707793,0.501714677640603,0.00364523366640263,0.00388901649861785,2.29816785685831e-05,0.0475765506411935,0.575221238938053,12.634,"train"
0.000826895194781602,0.142366310769288,0.508230452674897,0.00365540357467182,0.00312863852740133,6.20810387881415e-05,0.0488999389339614,0.588495575221239,12.722,"train"
0.000821529651304505,0.142386461836702,0.541152263374486,0.00368454458796596,0.00303359128099926,3.92010490627822e-05,0.0495236848992411,0.610619469026549,12.68,"train"
0.000817081666681772,0.14236468786453,0.541152263374486,0.00365558261595263,0.00194054794737551,2.25749231956878e-05,0.0495236848992411,0.610619469026549,12.645,"train"
0.000746215130167231,0.14236107013934,0.541152263374486,0.0032034206782637,0.00293062343073036,1.5151637640349e-05,0.0495236848992411,0.610619469026549,12.154,"train"
0.000662291000988307,0.142368880368489,0.537379972565157,0.00292930211589918,0.00274052893792623,1.56092374348562e-05,0.0514490098578034,0.601769911504425,11.575,"train"
0.000461031161763295,0.142349608374486,0.560013717421125,0.00205364211334751,0.00373852502514792,1.25585721381417e-05,0.0473950972694757,0.619469026548673,10.193,"train"
0.000373097186935067,0.142364586432983,0.533264746227709,0.00233492141809586,0.00356427174007746,9.20284031175562e-06,0.0493151879961616,0.610619469026549,9.587,"train"
0.000571114579865111,0.142357824329824,0.512002743484225,0.00246429010376674,0.00247122840645371,1.44906601593942e-05,0.0546698072057927,0.588495575221239,10.934,"train"
0.000567765589530466,0.142386529457733,0.512002743484225,0.00272706090253431,0.00204351579764441,1.24060388733059e-05,0.0546698072057927,0.588495575221239,10.902,"train"
0.000575742577966653,0.142382911732543,0.513717421124829,0.00270270038231462,0.00228905451751642,4.63192680884496e-05,0.0539736543662218,0.588495575221239,10.952,"train"
0.000755981834565151,0.142370739946857,0.542524005486968,0.00271832059799268,0.00310487671580081,2.1354657077002e-05,0.0532277763238245,0.610619469026549,12.174,"train"
0.000703022266327081,0.142371619020268,0.537037037037037,0.00265065844421411,0.00272468773019255,1.74904810344969e-05,0.0556974613975399,0.610619469026549,11.803,"train"
0.000683409808157093,0.142372836198837,0.537037037037037,0.00262130930679156,0.00171085043523718,1.28636386678131e-05,0.0556974613975399,0.610619469026549,11.665,"train"
0.000652628486622614,0.142378212070848,0.537037037037037,0.00239624078457895,0.00151283533856621,1.13891504410677e-05,0.0556974613975399,0.610619469026549,11.451,"train"
0.000611569099881742,0.14235873721375,0.545610425240055,0.00234809958341376,0.00199599217444338,1.31178607758727e-05,0.0582378086015878,0.610619469026549,11.167,"train"
0.000607837071326568,0.142374966261332,0.577503429355281,0.00249996748705799,0.00321576516993656,1.27111054029774e-05,0.0551923580214604,0.623893805309734,11.137,"train"
0.000584935344928303,0.142379294007353,0.580932784636489,0.00243708491751572,0.0025108314257879,1.2355194451694e-05,0.0553275756782693,0.610619469026549,10.977,"train"
0.000569868823558822,0.142369624199836,0.603566529492455,0.00245349400543453,0.00354843053234379,1.83548362018993e-05,0.0563299310826137,0.61504424778761,10.87,"train"
0.000552019596556002,0.142329626359652,0.594307270233197,0.00247303040830837,0.00218608666724751,1.4592349002618e-05,0.0561755212422577,0.5929203539823,10.745,"train"
0.000603322633303437,0.142354815193918,0.594307270233197,0.00256337082134111,0.00188510372030764,1.29653275110369e-05,0.0561755212422577,0.5929203539823,11.089,"train"
0.000603188329308135,0.142339499030264,0.594307270233197,0.00255757788163406,0.00209896002471228,1.51007932187371e-05,0.0561755212422577,0.5929203539823,11.084,"train"
0.000620505290642933,0.142338789009432,0.590877914951989,0.00263865631654618,0.00246330780258687,1.5151637640349e-05,0.056718136613452,0.597345132743363,11.197,"train"
0.000601598803021298,0.142310388176165,0.586762688614541,0.00258895191232031,0.00639984792440576,6.05557061397842e-05,0.0580685684375818,0.606194690265487,11.064,"train"
0.000599948691550981,0.142317082658292,0.572359396433471,0.00254081161999327,0.00297022645006455,1.26602609813655e-05,0.0543705836168543,0.588495575221239,11.049,"train"
0.00061949425240181,0.14231654169004,0.578532235939643,0.0025047616127166,0.00354843053234379,1.36771494136037e-05,0.053891651400157,0.588495575221239,11.177,"train"
0.000639234642298999,0.142319381773366,0.549725651577503,0.00253290472080343,0.00312863852740133,1.50499487971252e-05,0.0544778853703219,0.575221238938053,11.307,"train"
0.000626918089765033,0.142325501476725,0.549725651577503,0.00238840841018589,0.0029385440345972,1.0677328538501e-05,0.0544778853703219,0.575221238938053,11.219,"train"
0.000601491788533851,0.142327800591799,0.549725651577503,0.00244744840848953,0.00186926251257396,1.05756396952772e-05,0.0544778853703219,0.575221238938053,11.042,"train"
0.000590373655710079,0.142330573054094,0.547325102880659,0.0024503521490542,0.00282765558046145,1.26602609813655e-05,0.0556477361947135,0.566371681415929,10.963,"train"
0.000613739119807417,0.14230592518808,0.531207133058985,0.0025009199503176,0.00317616215060236,1.54567041700205e-05,0.0548329407659426,0.566371681415929,11.117,"train"
0.0007695327783777,0.142293854833942,0.550068587105624,0.00242348959510137,0.00291478222299668,1.7998925250616e-05,0.0552010817412545,0.575221238938053,12.163,"train"
0.000732597317333132,0.142297100643458,0.535322359396433,0.00280928538340915,0.00236033995231796,1.33720828839322e-05,0.0571804937625403,0.566371681415929,11.904,"train"
0.000703003214961001,0.142334156968768,0.532235939643347,0.00293403807586259,0.00235241934845113,1.65752814454825e-05,0.0571804937625403,0.566371681415929,11.695,"train"
0.000685357831561997,0.142328104886441,0.569272976680384,0.00299130583814048,0.00401574616048728,1.66769702887063e-05,0.059449533280991,0.570796460176991,11.571,"train"
0.00068873409018129,0.142325535287241,0.564128943758573,0.00305247615503148,0.00377812804448211,1.80497696722279e-05,0.0601491756084794,0.584070796460178,11.589,"train"
0.000669369448332797,0.142319584636461,0.571330589849108,0.00322776574822144,0.00542561364878458,1.95242578989733e-05,0.0580162261188171,0.579646017699115,11.454,"train"
0.00068218993001535,0.142326245308072,0.561385459533608,0.00317632000849671,0.00505334526704316,2.22190122444045e-05,0.0463639535898107,0.566371681415929,11.536,"train"
0.000703602144492897,0.142326752465809,0.561385459533608,0.0031859682431884,0.00232073693298377,1.4592349002618e-05,0.0463639535898107,0.566371681415929,11.676,"train"
0.000734580320121468,0.142312146322986,0.561385459533608,0.00293595845264227,0.00194054794737551,1.64227481806468e-05,0.0463639535898107,0.566371681415929,11.881,"train"
0.000720274730333788,0.142307142366649,0.56241426611797,0.00295865125332024,0.00293062343073036,2.31342118334188e-05,0.0538646078687953,0.566371681415929,11.78,"train"
0.000753156976104189,0.142306770450975,0.557270233196159,0.0029735125884433,0.00223361029044854,2.01852353799281e-05,0.048924365349385,0.566371681415929,11.997,"train"
0.000744410962969679,0.142304099420227,0.568244170096022,0.00299499935978555,0.00430088789969347,1.75413254561088e-05,0.0505391258832766,0.575221238938053,11.933,"train"
0.000756515561097299,0.142305316598796,0.565500685871057,0.00294245119836948,0.00418207884169089,1.87107471531827e-05,0.0571621739509728,0.575221238938053,12.01,"train"
0.000786781696340126,0.142308494787281,0.535322359396433,0.00293974104050792,0.00637608611280524,2.73034544055954e-05,0.0567155194975138,0.575221238938053,12.209,"train"
0.000848059479747212,0.142288749446057,0.535322359396433,0.00292501421355613,0.00295438524233088,2.49137665898357e-05,0.0567155194975138,0.575221238938053,12.616,"train"
0.000889809963105064,0.14200247580883,0.542181069958848,0.00297330355547674,0.00099799608722169,2.1354657077002e-05,0.0558832766291547,0.575221238938053,12.887,"train"
0.00100891778623073,0.142007513575683,0.534979423868313,0.00295967915021627,0.0037543662328816,1.89141248396303e-05,0.0564346157201431,0.575221238938053,13.683,"train"
0.0010269873083605,0.142035982029981,0.546296296296297,0.00279345704360269,0.00303359128099926,2.42019446872689e-05,0.061130594085318,0.575221238938053,13.799,"train"
0.000927446403706982,0.128096954494123,0.553840877914952,0.00278078510160034,0.00523551915598045,5.64881524108315e-05,0.064998691442031,0.579646017699115,13.125,"train"
0.000913861681390834,0.0227080891016637,0.558984910836763,0.00287499716871932,0.00246330780258687,8.49610285135008e-05,0.0620526912675565,0.575221238938053,13.024,"train"
0.000909040458363711,0.0337828926025533,0.558984910836763,0.00284820913956327,0.00136234386509628,9.10623591069299e-05,0.0620526912675565,0.575221238938053,12.986,"train"
0.000897122918051244,0.0337979044715658,0.569615912208505,0.00295567389679841,0.00261379927605681,0.000151058776608983,0.0578426240949141,0.575221238938053,12.901,"train"
0.000919276116063988,0.0338032465330613,0.555898491083676,0.0029277243714162,0.00353258932461011,0.000116484569912885,0.0620492017796389,0.575221238938053,13.044,"train"
0.000951870626427877,0.0338010150390189,0.556241426611797,0.00290631212487222,0.00274052893792623,8.39441400812626e-05,0.0631693274012039,0.575221238938053,13.258,"train"
0.000933646818652783,0.0337995273763239,0.558641975308642,0.00292068086926389,0.00179797707777241,4.47939354400923e-05,0.0588598098229086,0.575221238938053,13.13,"train"
0.000939503435320425,0.0337924271680072,0.564471879286694,0.00298086782236989,0.00175837405843822,5.19121544657596e-05,0.062597923754689,0.575221238938053,13.165,"train"
0.000933891541691761,0.0338127134774836,0.564471879286694,0.00304412210705794,0.00471275930076909,9.1570803323049e-05,0.062597923754689,0.575221238938053,13.122,"train"
0.000953922162490963,0.0337836364339008,0.554526748971194,0.00301657519734838,0.00399198434888676,6.9707702029928e-05,0.0616269737416034,0.575221238938053,13.245,"train"
0.00097281497352386,0.0337686921859198,0.552126200274349,0.00298785134114921,0.00773842997790152,7.88596979200717e-05,0.0606490447526826,0.575221238938053,13.366,"train"
0.0009492752775032,0.0337529026750441,0.552126200274349,0.00302220363719693,0.00464939446983438,7.98765863523098e-05,0.0629486172904127,0.575221238938053,13.204,"train"
0.00090098412519707,0.0337396827633686,0.533950617283951,0.00302979789577732,0.00572659659572446,6.61485925170943e-05,0.0621486521852919,0.575221238938053,12.876,"train"
0.00087357368396734,0.0336607690195055,0.551097393689986,0.00309084824592086,0.0230014336292999,5.59797081947124e-05,0.0608880746750414,0.575221238938053,12.688,"train"
0.000810834732233372,0.0337108085828806,0.551097393689986,0.00312043549915756,0.0333774246948587,6.9707702029928e-05,0.0608880746750414,0.575221238938053,12.264,"train"
0.000745188330157215,0.0336617157139478,0.529835390946502,0.00311873869676824,0.0911661505073147,4.98783776012832e-05,0.0640521678443689,0.535398230088495,11.817,"train"
0.00076284468064878,0.0336644543657271,0.501028806584362,0.00344748938834886,0.0122531741819996,3.46250511177104e-05,0.0569091860769432,0.52212389380531,11.93,"train"
