;date;tweets;transaction_fee;transaction_value;number_of_transaction;blocksize;blocktime;marketcap;price;gas_limit;cny_usd;eur_usd;jpy_usd;gold;Oil;Nasdaq;btc_price
1727;7/12/20;7295;1,924;1480;1102501;40459;0,223;67575509280;594,12;12479581;0,1531;1,2108;0,961;1.863,30;45,95;12.519,95;19191.63128698
1728;8/12/20;8204;2,441;1288;1149614;42595;0,222;65892940288;579,258;12476740;0,153;1,2101;0,9599;1.872,30;45,8;12.582,77;18321.14491611
1729;9/12/20;12365;2,443;1636;1150822;40708;0,218;63650956955;559,482;12474315;0,1528;1,2081;0,9593;1.836,10;45,72;12.338,95;18553.91537685
1730;10/12/20;7850;2,188;1547;1092429;39910;0,224;63998280229;562,469;12479323;0,1527;1,2136;0,9594;1.835,20;46,96;12.405,81;18264.99210672
1731;11/12/20;5867;2,351;1443;1122160;42280;0,222;62156341395;546,216;12481315;0,1527;1,2111;0,9612;1.841,40;46,75;12.377,87;18058.90334725
1732;12/12/20;5604;1,59;895,141;1092064;36771;0,222;63607437667;558,901;12480114;0,1527;1,2111;0,9612;1.841,40;46,75;12.377,87;18803.65687045
1733;13/12/20;7473;1,689;846,987;1142703;37847;0,222;66149939632;581,173;12479137;0,1527;1,2111;0,9612;1.841,40;46,75;12.377,87;19142.3825335
1734;14/12/20;6330;2,237;994,918;1241593;40676;0,221;66577103731;584,856;12482078;0,1526;1,2143;0,961;1.829,80;47,15;12.440,04;19246.64434137
1735;15/12/20;5034;3,152;1178;1215285;40999;0,222;66896622768;587,593;12485644;0,1529;1,2151;0,9644;1.853,20;47,78;12.595,06;19417.07603342
1736;16/12/20;12192;3,066;1560;1261767;42017;0,22;68668431618;603,084;12481915;0,1531;1,2197;0,9661;1.857,00;48;12.658,19;21310.59813054
1737;17/12/20;10518;5,351;2369;1342281;43508;0,22;74186175029;651,466;12481942;0,153;1,2266;0,9696;1.887,90;48,54;12.764,75;22805.16149213
1738;18/12/20;13693;3,012;1645;1193950;40747;0,222;73639298241;646,587;12481434;0,1529;1,2255;0,9677;1.886,50;49,24;12.755,64;23137.96056165
1739;19/12/20;10850;2,76;1700;1162872;40848;0,221;74776803017;656,497;12484016;0,1529;1,2255;0,9677;1.886,50;49,24;12.755,64;23869.83196434
1740;20/12/20;8331;2,064;1086;1074305;39616;0,22;73939478540;649,069;12477287;0,1529;1,2255;0,9677;1.886,50;49,24;12.755,64;23477.29519711
1741;21/12/20;8956;3,366;1887;1146949;42079;0,221;71179016977;624,762;12479168;0,1526;1,2242;0,9678;1.880,30;47,97;12.742,52;22803.0814087
1742;22/12/20;6283;2,793;1642;1147101;42003;0,221;69991448196;614,266;12481186;0,1528;1,2161;0,9647;1.867,70;47,16;12.807,92;23783.02850288
1743;23/12/20;7519;4,382;1386;1254308;48714;0,218;69801650339;612,526;12480767;0,1529;1,2185;0,9654;1.875,60;48,24;12.771,11;23241.34486501
1744;24/12/20;6321;3,437;1482;1142743;42719;0,223;67086338529;588,63;12480824;0,1531;1,2186;0,9647;1.880,70;48,35;12.804,73;23735.94972763
1745;25/12/20;5274;3,843;969,754;1140417;53908;0,224;70362981776;617,307;12480424;0,1528;1,2204;0,9661;1.880,70;48,35;12.804,73;24664.79027412
1746;26/12/20;7737;2,884;1105;1139562;45645;0,219;71996464274;631,562;12478956;0,1528;1,2204;0,9661;1.880,70;48,35;12.804,73;26437.0375091
1747;27/12/20;11866;4,251;1914;1177372;45278;0,221;75477187299;662,017;12478004;0,1528;1,2204;0,9661;1.880,70;48,35;12.804,73;26272.29456706
1748;28/12/20;11910;5,116;2080;1256783;46018;0,218;82629551109;724,664;12478868;0,1529;1,2214;0,9633;1.877,90;47,77;12.899,42;27084.80788628
1749;29/12/20;6686;4,424;2464;1206703;44851;0,225;82041579733;719,423;12481859;0,1531;1,2247;0,9653;1.880,50;48,14;12.850,22;27362.4365573
1750;30/12/20;6759;5,387;2198;1227653;43028;0,22;83936017600;735,948;12476014;0,1532;1,2295;0,969;1.893,40;48,5;12.870,00;28840.95341968
1751;31/12/20;6848;4,945;1939;1163876;41259;0,221;84538573639;741,144;12475450;0,1532;1,2213;0,9683;1.895,10;48,63;12.888,28;29001.71982218
1752;1/1/21;6939;3,364;1634;1136582;40957;0,22;84074935091;736,992;12481118;0,1531;1,2212;0,9689;1.895,10;48,63;12.888,28;29374.15188907
1753;2/1/21;8771;5,132;1650;1170839;40870;0,218;85563010957;749,946;12478403;0,1531;1,2212;0,9689;1.895,10;48,63;12.888,28;32127.26793922
1754;3/1/21;19081;9,037;4064;1234419;43196;0,222;97832905101;857,388;12470259;0,1531;1,2212;0,9689;1.895,10;48,63;12.888,28;32782.02446581
1755;4/1/21;20818;15,957;6059;1275169;43280;0,221;1,15E+11;1011;12482230;0,1547;1,2248;0,9696;1.946,60;47,76;12.698,45;31971.91352155
1756;5/1/21;12811;9,188;4016;1258347;43619;0,22;1,2E+11;1055;12491564;0,1549;1,2294;0,9734;1.954,40;50,01;12.818,96;33992.42934365
1757;6/1/21;13526;8,665;5019;1280434;44121;0,222;1,3E+11;1136;12493701;0,1547;1,2325;0,9702;1.908,60;50,69;12.740,79;36824.36441009
1758;7/1/21;11368;9,984;5311;1298568;44985;0,224;1,39E+11;1219;12493844;0,1544;1,227;0,9631;1.913,60;50,87;13.067,48;39371.04235311
1759;8/1/21;10659;10,421;5550;1288953;43536;0,218;1,37E+11;1200;12494298;0,1544;1,2218;0,9619;1.835,40;52,26;13.201,98;40797.61071993
1760;9/1/21;9498;7,155;3203;1231593;42522;0,222;1,4E+11;1224;12494399;0,1544;1,2218;0,9619;1.835,40;52,26;13.201,98;40254.54649816
1761;10/1/21;12392;7,52;3655;1210603;42576;0,22;1,49E+11;1303;12494279;0,1544;1,2218;0,9619;1.835,40;52,26;13.201,98;38356.43950662
1762;11/1/21;14501;16,528;5703;1280285;45238;0,221;1,22E+11;1072;12493957;0,1543;1,2149;0,959;1.850,80;52,27;13.036,43;35566.65594049
1763;12/1/21;10584;6,312;3448;1165508;41753;0,22;1,24E+11;1086;12495323;0,1547;1,2207;0,9637;1.844,20;53,24;13.072,43;33922.9605815
1764;13/1/21;9061;5,087;3699;1126532;40868;0,219;1,22E+11;1067;12495107;0,1546;1,2157;0,9626;1.854,90;52,96;13.128,95;37316.35939997
1765;14/1/21;9367;6,41;6570;1184534;42964;0,225;1,34E+11;1169;12495179;0,1544;1,2156;0,9632;1.851,40;53,62;13.112,64;39187.32812109
1766;15/1/21;16638;7,233;3665;1227187;43197;0,219;1,37E+11;1196;12493839;0,1543;1,2078;0,9625;1.829,90;52,42;12.998,50;36825.36585131
1767;16/1/21;9089;6,429;2943;1193339;42907;0,221;1,39E+11;1217;12493336;0,1543;1,2078;0,9625;1.829,90;52,42;12.998,50;36178.13890106
1768;17/1/21;9528;5,269;2626;1133096;42376;0,222;1,4E+11;1225;12493621;0,1543;1,2078;0,9625;1.829,90;52,2;12.998,50;35791.27792129
1769;18/1/21;11562;5,841;2918;1217953;44473;0,222;1,4E+11;1227;12492083;0,154;1,2076;0,9643;1.840,20;52,36;12.998,50;36630.07568284
1770;19/1/21;30134;8,7;5997;1252236;45834;0,22;1,56E+11;1369;12494298;0,1543;1,2128;0,9625;1.840,20;52,98;13.197,18;36069.80639361
1771;20/1/21;14704;7,327;6384;1213930;43997;0,219;1,53E+11;1336;12494025;0,1546;1,2104;0,9656;1.866,50;53,31;13.457,25;35547.7508855
1772;21/1/21;14809;10,346;4713;1178190;43868;0,222;1,43E+11;1252;12492581;0,1547;1,2162;0,966;1.865,90;53,05;13.530,92;30825.69850603
1773;22/1/21;10661;10,479;4692;1182794;43221;0,222;1,37E+11;1194;12493794;0,1543;1,2167;0,9634;1.856,20;52,19;13.543,06;33005.76356216
1774;23/1/21;9344;6,899;2692;1140666;42081;0,22;1,42E+11;1242;12492508;0,1543;1,2167;0,9634;1.856,20;52,19;13.543,06;32067.64288212
1775;24/1/21;13600;7,55;3678;1117744;42593;0,222;1,51E+11;1319;12491730;0,1543;1,2167;0,9634;1.856,20;52,19;13.543,06;32289.37808687
1776;25/1/21;18718;10,003;4685;1207210;45122;0,221;1,61E+11;1403;12495130;0,1543;1,2137;0,9637;1.855,20;52,67;13.635,99;32366.39304887
1777;26/1/21;12601;7,426;4456;1194595;44228;0,221;1,52E+11;1327;12494676;0,1546;1,216;0,965;1.850,90;52,52;13.626,07;32569.84955679
1778;27/1/21;13422;8,689;4479;1140980;44547;0,223;1,47E+11;1282;12492097;0,1542;1,2108;0,9604;1.844,90;52,73;13.270,60;30432.54707881
1779;28/1/21;14092;8,067;3749;1190834;45210;0,222;1,5E+11;1310;12495532;0,155;1,2121;0,9593;1.839,40;52,24;13.337,16;33466.09635821
1780;29/1/21;14839;11,47;5561;1293963;46505;0,223;1,56E+11;1361;12494589;0,1555;1,2136;0,955;1.849,00;52,08;13.070,69;34316.38765032
1781;30/1/21;12159;9,652;3652;1218241;44634;0,225;1,56E+11;1361;12493440;0,1555;1,2136;0,955;1.849,00;52,08;13.070,69;34269.52154165
1782;31/1/21;9987;11,03;3244;1244924;44764;0,217;1,53E+11;1338;12494107;0,1555;1,2136;0,955;1.849,00;52,08;13.070,69;33114.35774753
1783;1/2/21;12505;12,351;3245;1300451;45840;0,222;1,52E+11;1324;12493157;0,1546;1,2059;0,9529;1.862,20;53,42;13.403,39;33537.1768196
1784;2/2/21;23049;15,217;5544;1302891;46774;0,222;1,65E+11;1439;12495229;0,1548;1,2042;0,9524;1.832,40;54,62;13.612,78;35510.28903716
1785;3/2/21;22956;16,402;5641;1314906;45658;0,222;1,8E+11;1573;12494433;0,1547;1,2034;0,952;1.833,80;55,54;13.610,54;37472.09010368
1786;4/2/21;18854;23,6;6373;1309863;44850;0,221;1,88E+11;1645;12495582;0,1545;1,1962;0,9473;1.790,30;56,07;13.777,74;36926.06446515
1787;5/2/21;19705;25,106;5465;1316904;45507;0,223;1,92E+11;1674;12493096;0,1546;1,2042;0,9489;1.811,90;56,7;13.856,30;38144.30686267
1788;6/2/21;16662;19,378;4761;1227828;42340;0,221;1,94E+11;1691;12494322;0,1546;1,2042;0,9489;1.811,90;56,7;13.856,30;39266.01073494
1789;7/2/21;13541;16,457;3878;1230638;43081;0,22;1,84E+11;1610;12493230;0,1546;1,2042;0,9489;1.811,90;56,7;13.856,30;38903.44147971
1790;8/2/21;15271;21,505;5229;1275739;44454;0,223;1,9E+11;1661;12491849;0,155;1,2048;0,9503;1.833,00;57,83;13.987,64;46196.46371944
1791;9/2/21;20495;24,241;4777;1327544;44980;0,222;2,01E+11;1753;12492133;0,1554;1,2117;0,956;1.836,20;58,25;14.007,70;46481.10423596
1792;10/2/21;15824;22,673;4801;1320357;44274;0,221;2,02E+11;1767;12492676;0,1548;1,2116;0,9559;1.841,60;58,57;13.972,53;44918.18449192
1793;11/2/21;12603;18,888;4203;1270521;44892;0,221;2,02E+11;1764;12491476;0,1547;1,2128;0,9547;1.825,60;58,14;14.025,77;47909.33119483
1794;12/2/21;14288;19,506;4624;1290300;46650;0,221;2,06E+11;1794;12491432;0,1548;1,2118;0,9527;1.822,00;59,38;14.095,47;47504.85118326
1795;13/2/21;12381;21,147;3256;1252364;46887;0,224;2,09E+11;1823;12494179;0,1548;1,2118;0,9527;1.822,00;59,38;14.095,47;47105.51747252
1796;14/2/21;12313;17,657;3265;1206665;44846;0,22;2,09E+11;1824;12495019;0,1548;1,2118;0,9527;1.822,00;60,37;14.095,47;48717.2902111
1797;15/2/21;14203;20,982;4050;1210374;45532;0,222;2,04E+11;1780;12492026;0,1548;1,2127;0,9489;1.799,00;60,09;14.095,47;47945.05683234
1798;16/2/21;18965;19,699;4125;1217916;44499;0,222;2,04E+11;1782;12491798;0,1548;1,2104;0,943;1.797,90;60,08;14.047,50;49199.87134362
1799;17/2/21;17016;19,832;4519;1258503;46217;0,22;2,07E+11;1802;12492660;0,1548;1,2036;0,9446;1.771,80;61,16;13.965,50;52149.00753587
1800;18/2/21;17809;21,184;5534;1298425;46846;0,223;2,19E+11;1909;12490373;0,1541;1,2088;0,9462;1.774,00;60,53;13.865,36;51679.79669449
1801;19/2/21;13291;21,863;4439;1323618;45794;0,219;2,22E+11;1936;12490172;0,1548;1,2117;0,9482;1.776,30;59,26;13.874,47;55888.13368221
1802;20/2/21;17689;23,7;5279;1337507;45876;0,222;2,28E+11;1990;12490018;0,1548;1,2117;0,9482;1.776,30;59,26;13.874,47;56099.52051348
1803;21/2/21;10868;17,868;3679;1233518;43971;0,222;2,23E+11;1944;12490707;0,1548;1,2117;0,9482;1.776,30;59,26;13.874,47;57539.9436679
1804;22/2/21;15010;30,887;5781;1312178;46482;0,222;2,08E+11;1812;12492933;0,1546;1,2154;0,9516;1.807,20;61,7;13.533,05;54207.31906543
1805;23/2/21;16288;38,213;8523;1302882;45605;0,221;1,8E+11;1570;12491677;0,1546;1,2149;0,9501;1.804,80;61,43;13.465,20;48824.42686909
1806;24/2/21;12805;20,708;4977;1285208;45883;0,223;1,87E+11;1633;12493264;0,1549;1,2164;0,9444;1.796,60;63;13.597,97;49705.33331637
1807;25/2/21;11221;17,101;4374;1232758;44062;0,221;1,84E+11;1605;12493018;0,1549;1,2176;0,9413;1.775,40;63,22;13.119,43;47093.85301914
1808;26/2/21;12095;15,243;5043;1236241;45141;0,22;1,7E+11;1481;12492411;0,1544;1,2074;0,938;1.728,80;61,23;13.192,35;46339.76008289
1809;27/2/21;11924;11,717;3197;1202432;44223;0,222;1,71E+11;1486;12494403;0,1544;1,2074;0,938;1.728,80;61,23;13.192,35;46188.45127539
1810;28/2/21;11789;11,217;3979;1179859;44516;0,223;1,59E+11;1380;12493758;0,1544;1,2074;0,938;1.728,80;61,23;13.192,35;45137.77046805
